"gajé,jan gajé,jan gajé,divinè,gadè,gajé,maji nwè,tjenbwatè,vyé lam",to practice obeah or witchcraft,St. Lucia
masonnen,"to pour concrete, to lay concrete, to pave",St. Lucia
vidé,to pour,St. Lucia
"anvoyé,anvowé","to postpone, to adjourn (court)",St. Lucia
pòsté,"to post, to mail",St. Lucia
posédé,"to possess, to have",St. Lucia
"djouké,tjoké","to poke, to jab",St. Lucia
"tjoké,djouké","to poke, to jab",St. Lucia
pwézonnen,to poison,St. Lucia
plimen,to pluck,St. Lucia
"plè,satisfè,déplè,désatisfè","to please,opp",St. Lucia
"jwé,jwé an fidji","to play,to gamble,to enjoy,game",St. Lucia
"tèk,zing",to play marbles,St. Lucia
"zing,tèk",to play marbles,St. Lucia
"planté,wékòlté,planté bannann,lablanni a tè","to plant, to grow (plants),opp",St. Lucia
galé,to plane,St. Lucia
goudonnen,"to pitch, to tar",St. Lucia
"penchen,penchennen",to pinch,St. Lucia
taché,to pin,St. Lucia
"pèsé,kwévé",to pierce,St. Lucia
"anmasé,hédi,hédi","to pick up, to gather",St. Lucia
tjouwi,to pick,St. Lucia
"pèsikité,pèwsikité",to persecute,St. Lucia
"pèwmité,pèmité,ba,ba,ban,kité,kité","to permit, to allow",St. Lucia
"péwi,viv,viv","to perish,opp",St. Lucia
apèsivwè,to perceive,St. Lucia
"kalé,gwennen","to peel (bananas, plantain)",St. Lucia
"gwennen,kalé","to peel (bananas, plaintain), to shell (peas)",St. Lucia
bèkté,to peck,St. Lucia
péyé,to pay,St. Lucia
pitj,to pave with asphalt,St. Lucia
pyèsté,"to patch,patched",St. Lucia
"patisipé,pwan pa",to participate,St. Lucia
pentiwé,"to paint,to use a lot of makeup",St. Lucia
dwé,to owe,St. Lucia
"chaviwé,chaviyé,maté,déchaviwé,dématé","to overturn, to capsize,opp",St. Lucia
mizé,"to overstay, to delay",St. Lucia
"débòdé,débondé",to overflow,St. Lucia
béwé,"to overdo, to pour on, to bathe in",St. Lucia
ògannizé,to organize,St. Lucia
ofè,to offer,St. Lucia
ofwansé,"to offend,offended",St. Lucia
"òbzòvé,èkzòvé",to observe,St. Lucia
"obéyi,dézobéyi","to obey,opp",St. Lucia
tété,"to nurse, to suck, to suckle,breast",St. Lucia
néglijé,to neglect,St. Lucia
"bizwen,bouzen,bouzwen,bwizen,labizwen,ni bizwen,labizwen,fè bizwen,alé an pwévit,ni bizwen,bizwen","to need,need",St. Lucia
"boulvèsé,malotjè,sivotjé,sivotjé,malotjè","to nauseate, to upset,nauseated, queasy, upset",St. Lucia
"klouwé,déklouwé","to nail,opp",St. Lucia
mimiwé,to murmur,St. Lucia
manmoté,to mumble,St. Lucia
"miltipyé,pléplé","to multiply, to reproduce",St. Lucia
"tjilé,fè lè,vansé","to move over, to make room",St. Lucia
"vansé,fè lè,tjilé","to move over, to make room",St. Lucia
"motjé,pwan sèvi papicho",to mock,St. Lucia
plenn,"to moan, to groan",St. Lucia
"fofilé,antanmé,antanmé","to mingle, to get entangled, to get involved (with)",St. Lucia
mansyonnen,to mention,St. Lucia
kontwé,to meet,St. Lucia
mèdité,to meditate,St. Lucia
"antanmé,fofilé,fofilé","to meddle with, to get entangled with or in",St. Lucia
miziwé,to measure,St. Lucia
"tèl,tèl tèl,tèl kon,tèl tèl,tèl","to match, to go together, to mesh",St. Lucia
mayé,to marry,St. Lucia
matjé,"to mark, to write,to heed, to take note of, to pay attention to",St. Lucia
déglizé,to mar,St. Lucia
mennajé,to manage,St. Lucia
wann,"to make, to render",St. Lucia
danklé,"to make an edge jagged, to form notches, teeth, or ragged edges,jagged; having notches, teeth, or ragged edges",St. Lucia
"kwatjé,kwatjé dan","to make a squeaking, grinding, or cracking noise",St. Lucia
babouyé,to make a mess of oneself while eating,St. Lucia
dépozé,"to make a deposit, to put down a deposit",St. Lucia
"filé,lévé,filé zédjwi","to lower on a rope,opp",St. Lucia
"koulé,dékouvè,dékouvè","to lose sight of,opp",St. Lucia
"déwoulé,woulé","to lose a hem,opp",St. Lucia
"gadé,ga,gadé an mitan zyé,gadé apwé,otjipé,otjipé,pwan ka,gadé kon,sanm,gadé pou,chaché,gadé pou kò,pa gadé","to look, to look at",St. Lucia
miwé,to look in the mirror,St. Lucia
"chaché,aché,chaché pou,gadé pou,chaché pou,chaché",to look for,St. Lucia
lòjé,"to lodge someone, to put someone up",St. Lucia
"baté,chajé,débaté","to load (normally with animals),opp",St. Lucia
kouté,to listen (to),St. Lucia
aliyé,to line up people or things,St. Lucia
bwété,to limp,St. Lucia
limité,"to limit,limited",St. Lucia
"enmen,kontan,kontan,hayi","to like, to love,opp",St. Lucia
limen,"to light, to ignite",St. Lucia
"manti,tiwé mansonj",to lie,St. Lucia
niché,to lick,St. Lucia
libéwé,to liberate,St. Lucia
"kité,wivé,pati,ba,pèwmité","to leave, to depart,opp,to allow, to let, to permit",St. Lucia
apwann,to learn,St. Lucia
apiyé,"to lean, to rest (on), to depend on, to rely on",St. Lucia
"kondwi,diwèkté,djidé,drayv,gouvèné,drayv","to lead, to control, to rule, to reign,to drive",St. Lucia
ponn,to lay (eggs),St. Lucia
wi,"to laugh,to laugh at",St. Lucia
diwé,to last,St. Lucia
mantjé,"to lack, to need,to miss,almost, nearly",St. Lucia
"konnèt,fè konnèt","to know,to find out",St. Lucia
"sav,fè sav,enfòmé,souflé,souflé",to know,St. Lucia
twésé,"to knit, to weave",St. Lucia
ajounou,to kneel,St. Lucia
pentwi,to knead,St. Lucia
bo,"to kiss,kiss",St. Lucia
tjenn,"to keep,to hold, to keep",St. Lucia
"pé,Pé la!","to keep quiet, to shut (ones' mouth)",St. Lucia
jistifyé,"to justify, to clear",St. Lucia
"soté,bédji,étonnen,sézi,sipwi,fè soté,soté anlè,fonsé anlè","to jump,to cut the top of something off,to be surprised, to be startled,surprised, startled, amazed",St. Lucia
"lansé,janbé,janbé","to jump over,to give a shooting pain (associated with a sore or a swollen gland)",St. Lucia
déjanbé,to jump back over (in order to remove a jinx),St. Lucia
jijé,to judge,St. Lucia
bladjé,"to joke, to share jokes, to chat",St. Lucia
ajouté,"to join, to bring together",St. Lucia
dépalé,"to jabber, to talk nonsense,nearing death, obeah person tells all of his wicked acts",St. Lucia
envité,to invite,St. Lucia
ensilté,to insult,St. Lucia
blésé,"to injure, to wound",St. Lucia
"éwityé,iwityé",to inherit,St. Lucia
"enfòmé,fè sav,souflé,souflé",to inform,St. Lucia
"ogoumanté,gwandi,étwési,mègwési","to increase,opp",St. Lucia
anpwizonnen,to imprison,St. Lucia
"pliché,bat,bay kou,bay volé,gwiji,koupé fès,lapidé,pété kò,gwiji","to husk,to skin, to scrape, to abrade,to spank, to beat",St. Lucia
fléché,"to hurl, to throw something in anger",St. Lucia
flanboté,to hunt or fish by torch light,St. Lucia
chasé,to hunt,St. Lucia
"abésé,simèt","to humble, to submit",St. Lucia
"tjatjé,détjatjé","to hook, to latch,opp",St. Lucia
kòché,"to hook (a fish, etc.), to join, to hitch,to skin (a type of fish without scales)",St. Lucia
"onnowé,dézonnowé","to honour,opp",St. Lucia
"tjenbé,tjébé","to hold,to catch",St. Lucia
fété,"to hold, to have, to give (a party), to celebrate",St. Lucia
"bat,bay kou,bay volé,fouté,fwapé,koupé fès,lapidé,fouté,fwapé,bay kou,bay volé,lapidé,pété kò,pliché,pèd,ganyen","to hit, to strike,to beat, to spank,to beat, to win, to defeat, to surpass,opp",St. Lucia
"konyen,konwen","to hit, to strike, to knock,to knock on, to rap on",St. Lucia
"fouté,bat,bay on so,fésé,fwapé,bat,fwapé,fouté a tè,fésé,jété","to hit, to strike",St. Lucia
"fwapé,bat,bat,fouté,fouté","to hit, to strike",St. Lucia
sit,to hiss,St. Lucia
"jennen,débawé,débouché,déjennen","to hinder, to block, to be in the way, to keep someone away from something,opp",St. Lucia
"séwé,mété ankachèt",to hide,St. Lucia
"édé,endé,asisté",to help,St. Lucia
"chofé,chofé difé",to heat up,St. Lucia
"tann,alò",to hear,St. Lucia
bouwé,to heap up soil around a plant,St. Lucia
djéwi,"to heal, to cure",St. Lucia
"ni,ni pou,oblijé,oblijé,sé fo,sé pou","to have,to be (a certain age)",St. Lucia
kwè,"to have undue pride, to be full of oneself",St. Lucia
"fwékanté,fè vis,kouché,kouché,pwan,pwan","to have sex, to be sexually active",St. Lucia
konminyé,to have communion,St. Lucia
"hayi,enmen,kontan,kontan","to hate,opp",St. Lucia
éklò,to hatch,St. Lucia
vawé,to harpoon,St. Lucia
kandi,"to harden, to cake",St. Lucia
"fèt,pwan kou,pwan plas","to happen, to take place,to be born",St. Lucia
sispann,"to hang, to dangle, to suspend",St. Lucia
livwé,"to hand over, to turn over (to)",St. Lucia
"djidé,diwèkté,kondwi",to guide,St. Lucia
bougonnen,"to grumble, to gripe, to complain",St. Lucia
gwondé,to growl,St. Lucia
"pwofité,pofité,étwési","to grow,opp",St. Lucia
pilé,"to grind, to pound",St. Lucia
"gwiyen,fè jès,fè maji,fè jès,fè maji","to grin, to smile,to grimace",St. Lucia
"gwiyé,bwa gwiyé","to grill, to parch",St. Lucia
gwajé,"to grate,grated",St. Lucia
wapé,"to grate something improperly, in big chunks",St. Lucia
akòdé,"to grant, to accord,to pack the wood evenly in making a coal pit",St. Lucia
magoté,"to graft,grafted,having an extra finger or toe",St. Lucia
"hapé,hédi,hédi",to grab,St. Lucia
kaponnen,to grab,St. Lucia
"gouvèné,kondwi",to govern,St. Lucia
"sòti,sòt,antwé,fè an sòti","to go out,opp,to come from",St. Lucia
"vòltijé,pwan lavòl",to go flying,St. Lucia
dédi,to go back on one's word,St. Lucia
foukan,"to go away,to die",St. Lucia
"alé,ay,vini,viwé,witounen,witounen","to go (to),opp",St. Lucia
"désann,mouté,mouté","to go (down),opp",St. Lucia
glowifyé,"to glorify, to praise",St. Lucia
"ban,ba,bay,kité,pèwmité","to give,to let, to allow, to permit,for",St. Lucia
"ba,ban,bay,kité,pèwmité,kité,pèwmité","to give,to allow, to permit, to let,for",St. Lucia
"bay,ba,ban,bay asou,bay on so,fésé,fouté,jété,maté,bay tété","to give,for, on the behalf of",St. Lucia
twisayé,"to give chills, shivers",St. Lucia
akouché,"to give birth,to birth",St. Lucia
mètba,to give birth (in reference to animals),St. Lucia
chamé,to give a potion,St. Lucia
"mègwési,gwandi,gwandi,gwosi,ogoumanté","to get smaller, to get thinner, to shrink,opp",St. Lucia
"déjennen,débawé,jennen","to get out of the way,opp",St. Lucia
"gwosi,?angwosi,mègwési","to get bigger, to increase (used of animate objects),opp",St. Lucia
"aji,dakò,dakò","to get along with,to deal with",St. Lucia
"sanblé,jwenn",to gather,St. Lucia
"ésouflé,wisouflé",to gasp for air,St. Lucia
wisouflé,to gasp for air,St. Lucia
gagawouzé,to gargle,St. Lucia
"gobé,gòbé,bwè,bwè","to gape, to eavesdrop, to listen intently with a blank stare",St. Lucia
galopé,"to gallop, to trot",St. Lucia
mèblé,to furnish,St. Lucia
fwi,"to fry,fried",St. Lucia
djété,"to freeload, to expect something that you have not been invited to take",St. Lucia
pòstimé,to form pus,St. Lucia
fòmé,to form,St. Lucia
pawdonnen,"to forgive, to pardon",St. Lucia
"obliyé,bliyé,chonjé,waplé","to forget,opp",St. Lucia
"fòsé,oblijé,oblijé",to force,St. Lucia
"défann,enpozé","to forbid, to prohibit",St. Lucia
"enpozé,anpozé,défann",to forbid,St. Lucia
"kwennen,kiyennen,kwiyennen","to fool, to deceive, to trick",St. Lucia
swiv,to follow,St. Lucia
tjimé,"to foam, to froth",St. Lucia
"volé,pété kò,bay volé,bat,bat,bay kou,koupé fès,koupé latjé,lapidé,pété kò,pliché,wizé","to fly,to blow away,to cut off",St. Lucia
"fléwi,fléwi Nwèl",to flower,St. Lucia
planché,"to floor, to put flooring (in a house),floor",St. Lucia
"floté,koulé,koulé","to float,opp",St. Lucia
"flaté,anmiyonnen,anmiyonnen","to flatter,to coax, to cajole",St. Lucia
"ganmé,wanjé","to fix up, to dress up (one's appearance)",St. Lucia
fiksé,"to fix (in reference to eyes, mind), to direct steadily",St. Lucia
péché,to fish,St. Lucia
goumen,"to fight,fight",St. Lucia
santi,"to feel,to smell,to stink",St. Lucia
"swen,nouwi","to feed, to take care of by feeding",St. Lucia
"nouwi,swen,mal nouwi",to feed,St. Lucia
"pè,ni kwentif,ni lapè,ni pèwèz","to fear, to be afraid",St. Lucia
"fas,fè ajen,wèsté san manjé",to fast,St. Lucia
délabwé,"to fall into disarray, disorder",St. Lucia
"tonbé,pwan so",to fall,St. Lucia
"étenn,koupé ba","to extinguish, to put out (a fire),to die, to pass away, to expire",St. Lucia
èspozé,"to expose,to lay out a corpse for viewing",St. Lucia
"déchifwé,entépwé,èspityé,èspliké","to explain, to interpret, to decipher",St. Lucia
"èspliké,èspityé,déchifwé",to explain,St. Lucia
èspéyansé,to experience,St. Lucia
ègzisté,to exist,St. Lucia
èskizé,to excuse,St. Lucia
boukanté,"to exchange, to trade",St. Lucia
dépasé,to exceed,St. Lucia
ègzanminé,to examine,St. Lucia
magnifyé,to exalt,St. Lucia
èstimé,to estimate,St. Lucia
établi,"to establish, to start,to get established, to get started",St. Lucia
"chapé,vini,vini,chapé kò,bay pyé,bwennen kò,chapé pyé,fè pyé,fè vit,chapé pyé,bwennen kò,chapé kò,fè pyé,fè vit","to escape,to rescue, to save,to come",St. Lucia
éfasi,to erase,St. Lucia
"jwi,anvyolé,anvyolé","to enjoy,to rape",St. Lucia
gawoulé,"to enjoy (oneself, with dance, drink, etc.)",St. Lucia
"ankouwajé,enkouwajé,onkouwajé,dékouwajé,dékouwajé","to encourage,opp",St. Lucia
soutiwé,"to encourage, to foster, to help, to meddle, to abet",St. Lucia
"anployé,anplowé",to employ,St. Lucia
anbwasé,to embrace,St. Lucia
"tjipi,fè afon,fè hont,jawé","to embarrass, to shame",St. Lucia
endiké,"to educate,educated",St. Lucia
"manjé,manhé,dévowé,gwo manjé,vivtè","to eat,food",St. Lucia
"déjnen,déjlen",to eat lunch,St. Lucia
"bouwé,bouwé anlè,ataké,blotjé anlè","to eat fast, to bolt one's food",St. Lucia
"tenn,détenn","to dye,opp",St. Lucia
swiyé lapousyè asou,to dust,St. Lucia
"défilé,tjwé,filé,tjwé,mò","to dull, to take edge or point off,opp,dull, not sharp",St. Lucia
"swiyé,souyé","to dry, to wipe",St. Lucia
néyé,to drown,St. Lucia
"ladjé,mété,ladjé asou,séwé,séwé","to drop,to drop off, to let off,to let loose, to let go, to release,to dismiss, to fire (from job),loose,opp",St. Lucia
fifiné,"to drizzle, to rain lightly",St. Lucia
bavé,"to drivel, to slobber",St. Lucia
"drayv,kondwi,kondwi",to drive,St. Lucia
dégouté,"to drip, to drop",St. Lucia
"bwè,bwason,gobé,gòg,gobé,bwason,gòg","to drink,to drink alcohol,to take in completely what a person is saying, to eavesdrop,liquor, alcoholic drink",St. Lucia
"abiyé,dézabiyé","to dress,opp",St. Lucia
pansé,"to dress, to tend (a sore or a wound)",St. Lucia
wévé,to dream,St. Lucia
twennen,to drag,St. Lucia
doublé,to double,St. Lucia
"kòsté,échwé","to dock, to land",St. Lucia
"fè,fè majòl","to do,to make,to cause (something to happen), to force, to make (someone do something),to fit",St. Lucia
pyay,to do obeah on,St. Lucia
pwan chimen,to do as one likes,St. Lucia
dévosé,to divorce,St. Lucia
diviné,"to divine, to practice divination, to supernaturally foretell the future or discern hidden facts",St. Lucia
sépawé,"to divide, to separate,to share",St. Lucia
plonjé,to dive,St. Lucia
"défyé,fyé,konfyé","to distrust, to mistrust,opp",St. Lucia
dékonséyé,to dissuade,St. Lucia
déwèspèkté,to disrespect,St. Lucia
"déplè,désatisfè,plè","to displease,opp",St. Lucia
déplasé,"to displace, to move",St. Lucia
"dézobéyi,obéyi","to disobey,opp",St. Lucia
dégouté,"to dislike, to be disgusted with or by",St. Lucia
"dézonnowé,onnowé","to dishonour,opp",St. Lucia
"dispité,dispityé","to discuss, to argue",St. Lucia
diskité,to discuss,St. Lucia
"déwanjé,dékalé,kwazé,dékalé,kwazé","to disarrange, to put in disarray, to mess up,out of place (in reference to internal organs)",St. Lucia
dézapwenté,"to disappoint,disappointed",St. Lucia
"dispawèt,pawèt","to disappear,opp",St. Lucia
"diwèkté,djidé,kondwi",to direct,St. Lucia
sosé,to dip,St. Lucia
diminwé,to diminish,St. Lucia
"fouyé,fouyé dèyè","to dig,to stuff, to put, to push (something into something)",St. Lucia
"twépasé,koupé ba",to die,St. Lucia
"dévowé,manjé","to devour, to eat",St. Lucia
dévlopé,to develop,St. Lucia
"kwazé,dékalé,détwi,déwanjé,détwi,déwanjé,fè kwazé bwa,chaché,fè fann kann,fè kwazé wazyé,fè pwan an bwa,fè pwan lavòl,kouwi dèyè,fè kwazé wazyé,chaché,fè fann kann,fè kwazé bwa,fè pwan lavòl,kouwi dèyè,kwazé bwa,fann kann,fè djip,fè lapousyè,fè lapousyè,fè zéklè,kwazé wazyé,pwan an bwa,pwan lavòl,kwazé bwizé,kwazé wazyé,fann kann,fè lapousyè,fè zéklè,kwazé bwa,pwan an bwa,pwan lavòl","to destroy, to crush,to mess up, to disarrange",St. Lucia
"détwi,kwazé,kwazé",to destroy,St. Lucia
méwité,"to deserve,to need, to lack",St. Lucia
désakwé,to desecrate,St. Lucia
dépòté,to deport,St. Lucia
dépan,"to depend, to rely",St. Lucia
"pati,kité,kité,wivé,wivé","to depart, to leave,opp",St. Lucia
"anfonsé,fonsé,kabosé,kabosé","to dent,dented",St. Lucia
"kabosé,anfonsé,anfonsé","to dent,dented",St. Lucia
délivwé,to deliver,St. Lucia
tadé,"to delay, to make late,late, delayed",St. Lucia
"mépwizé,chayé pawòl,dékwiyé,nwèsi non,sali non","to defame, to slander",St. Lucia
dèdiké,"to dedicate,dedicated, committed",St. Lucia
dékowé,to decorate,St. Lucia
"déklawé,déklawé asou",to declare,St. Lucia
"désidé,fè lidé",to decide,St. Lucia
"kòlonng,fè kòlonng,fè kakòl,kalandjé,lou,fè kakòl,kalandjé,ni kòlonng","to dawdle, to stall, to delay, to waste time",St. Lucia
"kalandjé,fè kakòl,fè kòlonng,fè kòlonng,lou",to dawdle,St. Lucia
"dansé,bal","to dance,dance",St. Lucia
"danné,sové,kondanné","to damn, to condemn,opp,damned, condemned",St. Lucia
donmajé,to damage,St. Lucia
"koupé,èstopyé,koupé dlo,siyé dlo,koupé douvan,koupé fès,bat,bay kou,bay volé,koupé latjé,lapidé,pété kò,pliché,wizé,koupé kou,koupé latjé,koupé latjé,bay kou,bay volé,koupé fès,koupé kou,pété kò","to cut,to cure, to stop,to cut in front of, to jump the line, to break in line,to interrupt",St. Lucia
dékatjé,"to cut up, to cut in parts",St. Lucia
tonsé,to cut evenly,St. Lucia
sèpé,to cut (brush),St. Lucia
dépaté,"to cut (bananas, etc.) into hands",St. Lucia
"èstopyé,koupé",to cut,St. Lucia
jiwé,"to curse, to use foul language",St. Lucia
modi,"to curse, to put a curse on",St. Lucia
kòné,"to cuckold, to be unfaithful to one's husband",St. Lucia
pléwé,"to cry, to weep",St. Lucia
migannen,to crush,St. Lucia
chifonnen,"to crumple, to wrinkle, to rumple",St. Lucia
plotonnen,"to crumple up, to rumple, to dishevel, to disarrange",St. Lucia
"kwisifyé,kwisifé",to crucify,St. Lucia
kouwonné,to crown,St. Lucia
konblé,to crowd,St. Lucia
kwensté,to crowd,St. Lucia
twavèsé,"to cross, to traverse",St. Lucia
"janbé,lansé,lansé","to cross over, to jump over, to straddle",St. Lucia
kwazé,to cross (arms),St. Lucia
kwititjé,to criticize,St. Lucia
kwéyé,to create,St. Lucia
"kouvè,dékouvè,kouvè a tè-a","to cover,opp",St. Lucia
konté,to count,St. Lucia
"tousé,tousé bouch,tousé fidjay,tousé fidjay,tousé bouch,tousé né",to cough,St. Lucia
kouté,to cost,St. Lucia
kowijé,to correct,St. Lucia
"afwéchi,wéfwéchi","to cool, to freshen, to refresh,a cooling using bush medicine",St. Lucia
défaché,"to cool off, to allow one's anger to abate",St. Lucia
tjwit,to cook,St. Lucia
kontwolé,to control,St. Lucia
démanti,"to contradict, to refute, to prove wrong or false",St. Lucia
"kontiné,kontwiné","to continue, to persist",St. Lucia
konsonmé,to consume,St. Lucia
konsilté,to consult,St. Lucia
konstipé,"to constipate, to make constipated,constipated",St. Lucia
konsolé,to console,St. Lucia
konsidiwé,to consider,St. Lucia
konfésé,to confess,St. Lucia
"kondanné,danné","to condemn, to sentence, to fine, to convict",St. Lucia
"konsèné,asou,asou","to concern,about, concerning",St. Lucia
konpozé,to compose,St. Lucia
konplimanté,to compliment,St. Lucia
"oblijé,fòsé,ni pou,fòsé,ni pou,sé fo,sé pou","to compel, to force,to be obligated, to have to",St. Lucia
konminiké,to communicate,St. Lucia
konmi,to commit,St. Lucia
"konmandé,koumandé","to command, to order",St. Lucia
konfòté,to comfort,St. Lucia
anjandwé,to come up with,St. Lucia
bòdé,"to come (near), to approach",St. Lucia
penyen,to comb,St. Lucia
"anmiyonnen,flaté,flaté","to coax, to cajole",St. Lucia
kayé,"to clot, to congeal, to curdle,curds",St. Lucia
"fèmé,ouvè,ouvè","to close, to shut,opp",St. Lucia
wanmé,"to cling, to twine, to wrap around (in reference to vines)",St. Lucia
débawasé,"to clear,to help someone get rid of something",St. Lucia
"tjiwé,tjiwé dan","to clean, to scrub",St. Lucia
gwafiyen,"to claw, to scratch",St. Lucia
éklanmé,to claim,St. Lucia
"lonmen,nonmen,bay non","to christen, to name",St. Lucia
"haché,waché","to chop, to cut something with a cutlass or an ax",St. Lucia
"chwazi,chwézi,swazi,swézi",to choose,St. Lucia
"twanglé,tanglé","to choke, to strangle",St. Lucia
dégòbé,"to chip (rock, wood, etc.)",St. Lucia
gòbé,"to chip (in reference to marbles, tops)",St. Lucia
wipasé,to chew a cud,St. Lucia
"chéwi,doudou,doudou","to cherish,sweetheart, darling, loved one",St. Lucia
sondé,"to check, to test (with a stethoscope, or otherwise by listening)",St. Lucia
"kozé,diskasyon","to chat,chat",St. Lucia
"chaché,chaché alé,fè fann kann,fè kwazé bwa,fè kwazé wazyé,fè pwan an bwa,fè pwan lavòl,kouwi dèyè,chaché alé,chaché,chaché kont,anbété,anmèwdé,annèwvé,chagwinen",to chase away,St. Lucia
chanjé,to change,St. Lucia
"anchenné,déchenné","to chain,opp",St. Lucia
simanté,"to cement, to bind",St. Lucia
"bwiyé,fè lafèt,sélébwé,wiboté",to celebrate,St. Lucia
"sélébwé,bwiyé,fè lafèt,wiboté",to celebrate,St. Lucia
"wiboté,bwiyé,fè lafèt,sélébwé",to celebrate,St. Lucia
"anfondwé,ofondwé","to cave in, to collapse, to sink,caved in",St. Lucia
annékòz,"to cause, to make,fault",St. Lucia
pawé,to catch,St. Lucia
chatwé,to castrate,St. Lucia
"pòté,chayé,mennen fwi,chayé,mennen fwi,pòté pawòl,chayé pawòl","to carry, to bring,to bear,to wear,calving, birth of a calf",St. Lucia
"chayé,pòté,pòté,chayé pawòl,mal palé,mépwizé,pòté pawòl",to carry,St. Lucia
"doloté,kawésé,niché",to caress,St. Lucia
"kawésé,doloté,niché",to caress,St. Lucia
"niché,doloté,kawésé",to caress,St. Lucia
pifwé,"to card, to comb (cotton)",St. Lucia
dépayé,to cancel a bet,St. Lucia
"andjélé,anndjélé,fè kwi,hélé,kwiyé","to call loudly, to shout, to yell, to scream",St. Lucia
"hélé,andjélé,fè kwi,kwiyé,hélé dèyè","to call loudly, to shout, to yell, to scream",St. Lucia
"kwiyé,kouyé,andjélé,fè kwi,hélé,kwiyé anlè,kwiyé asou","to call loudly, to shout, to yell",St. Lucia
vonvonné,to buzz,St. Lucia
"ganyen,genyen,achté,bat,achté,ganyen a bout","to buy, to purchase,to win, to defeat, to conquer",St. Lucia
"achté,ganyen,ganyen,vann,vann","to buy, to purchase,opp",St. Lucia
"boutonnen,déboutonnen","to button,opp",St. Lucia
débité,to butcher,St. Lucia
téwé,to bury,St. Lucia
"kwévé,pèsé,pitjé","to burst, to pierce, to puncture, to stab,to develop a hole,to fall, to pour (in reference to rain)",St. Lucia
bwilé,"to burn, to burn down,to cause envy, to make jealous,burnt, burnt down",St. Lucia
bati,to build,St. Lucia
boujonnen,to bud,St. Lucia
sanglé,to buckle (something on an animal),St. Lucia
bouklé,to buckle,St. Lucia
bosé,to brush,St. Lucia
"mennen,mal mennen,mennen fwi,pòté,pòté","to bring, to take,to buffet,to treat roughly, to mistreat, to ill-treat, to abuse,to wear down, to cause to lose weight and strength",St. Lucia
"bwidé,bwidé domino",to bridle,St. Lucia
"kasé,kasé bwa an zòwèy,kasé kanmawad,tiwé non an liv,kasé wen","to break,to break into,to hit one marble with another",St. Lucia
"pété,laché van,laché van,pété an wi,pété kò,bat,bay kou,bay volé,koupé fès,koupé latjé,pliché,volé","to break, to burst,to break wind, to pass gas",St. Lucia
"dékalé,déwanjé,déwanjé,kwazé","to break open or remove shell,to beat severely,to mess up (hair)",St. Lucia
hanni,to bray,St. Lucia
naté,"to braid, to weave, to plait",St. Lucia
"bavadé,palé vanta,palé vanta","to brag, to boast,to talk a lot, carelessly, thoughtlessly; to chatter, to blab",St. Lucia
akowé,to brace,St. Lucia
"blotjé,blotjé anlè,ataké,bouwé anlè","to botch, to bungle, to mess up, to do a job half-way",St. Lucia
pwété,"to borrow,to lend, to loan",St. Lucia
bouwi,"to boil, to cook,to stir, to swirl, to splash,to be angry,to growl, to rumble (used of stomach)",St. Lucia
"souflé,enfòmé,fè sav,enfòmé,fè sav","to blow,to whistle, to blow (a whistle, flute, horn, etc.),to whisper,to notify, to inform",St. Lucia
kòné,to blow a conch shell as a horn,St. Lucia
"mouché,mouchwé",to blow (one's nose),St. Lucia
vanté,to blow,St. Lucia
loupé,"to blister, to cause welts to rise",St. Lucia
vèglé,"to blind (temporarily), to dazzle",St. Lucia
benni,"to bless,blessed",St. Lucia
senyen,"to bleed,to kill",St. Lucia
"blanchi,lablanni","to bleach, to whiten",St. Lucia
"lablanni,blanchi,lablanni a tè,planté bannann","to bleach, to whiten",St. Lucia
"blanmé,bay tò",to blame,St. Lucia
"nwèsi,nwèsi non,dékwiyé,mépwizé,sali non","to blacken, to darken",St. Lucia
"mòdé,mòdé anlè,mòdé lanng",to bite,St. Lucia
mafwézé,to bewitch,St. Lucia
twayi,to betray,St. Lucia
payé,"to bet, to gamble",St. Lucia
"sinifyé,bennéfis,bennéfis","to benefit, to gain",St. Lucia
pliyé,"to bend, to flex, to fold",St. Lucia
panché,"to bend, to bend over, to cause to bend, to lean",St. Lucia
"wonklé,?wouklé","to bellow, to wail",St. Lucia
"kwè,kwèyè,ni lidé","to believe, to think",St. Lucia
oté,to belch,St. Lucia
konpòté,"to behave, to bear up, to conduct oneself, to get along",St. Lucia
plédé,"to beg, to plead",St. Lucia
chéché,to become dry,St. Lucia
"dékonpòté,dékouwajé,dékouwajé","to become discouraged, downcast",St. Lucia
"asasiné,ansasiné,ansaziné",to beat up,St. Lucia
"échwé,kòsté","to beach, to wash up on shore, to land a boat",St. Lucia
"vo,vo valè,vo valè,vo",to be worth,St. Lucia
loché,"to be loose, to shake (in reference to tooth)",St. Lucia
bòné,"to be bounded by, to have a boundary, to border (on), to adjoin, to lie next to",St. Lucia
abitwé,to be accustomed,St. Lucia
"sé,yé",to be,St. Lucia
benyen,"to bathe,to have an abundance, to have a lot of something, to be full of",St. Lucia
hapé,to bark,St. Lucia
batizé,to baptize,St. Lucia
bandé,"to bandage, to tie, to bind",St. Lucia
balansé,"to balance,to swing",St. Lucia
wonpi,"to avenge, to get back at, to get even with, to defeat",St. Lucia
wimèt,"to avenge, to get back at, to get even with",St. Lucia
anmennen,to attract,St. Lucia
"atandé,asisté","to attend, to be present at",St. Lucia
"asisté,atandé","to attend, to be present (at)",St. Lucia
